speciesKey,species,decimalLatitude,decimalLongitude,year,countryCode,taxonRank
2445440.0,Paroedura gracilis,-18.93124,48.417466,2025,MG,SPECIES
2448867.0,Calumma fallax,-21.247007,47.401338,2025,MG,SPECIES
8311584.0,Yanga guttulata,-22.568004,45.410653,2025,MG,SPECIES
5221973.0,Furcifer oustaleti,-22.567994,45.410783,2025,MG,SPECIES
2448879.0,Calumma oshaughnessyi,-21.256095,47.411709,2025,MG,SPECIES
2423393.0,Boophis madagascariensis,-18.938271,48.413855,2025,MG,SPECIES
2447447.0,Phelsuma lineata,-18.947481,48.418984,2025,MG,SUBSPECIES
2448888.0,Calumma crypticum,-21.247481,47.402358,2025,MG,SPECIES
2448879.0,Calumma oshaughnessyi,-21.222356,47.500407,2025,MG,SPECIES
2496419.0,Coua caerulea,-18.936505,48.419027,2025,MG,SPECIES
6893974.0,Grosphus madagascariensis,-18.931077,48.417954,2025,MG,SPECIES
2448888.0,Calumma crypticum,-21.247815,47.402757,2025,MG,SPECIES
10136929.0,Helicophanta magnifica,-21.247329,47.400501,2025,MG,SPECIES
2494050.0,Ploceus nelicourvi,-18.942562,48.418135,2025,MG,SPECIES
7342302.0,Corythornis madagascariensis,-18.927269,48.417749,2025,MG,SPECIES
2448878.0,Calumma glawi,-21.358543,47.545729,2025,MG,SPECIES
8394665.0,Tophoderes frenatus,-18.936238,48.41883,2025,MG,SPECIES
7724742.0,Gactornis enarratus,-18.938721,48.419178,2025,MG,SPECIES
2495113.0,Vanga curvirostris,-18.938128,48.418669,2025,MG,SPECIES
2449345.0,Brookesia superciliaris,-18.92904,48.416556,2025,MG,SPECIES
5228199.0,Gallinula chloropus,-18.940329,48.42,2025,MG,SPECIES
2449345.0,Brookesia superciliaris,-18.929511,48.418241,2025,MG,SPECIES
2448867.0,Calumma fallax,-21.247197,47.401719,2025,MG,SPECIES
2436412.0,Lemur catta,-21.878276,46.834121,2025,MG,SPECIES
2448878.0,Calumma glawi,-21.219614,47.447053,2025,MG,SPECIES
5124095.0,Nephele densoi,-18.929154,48.418751,2025,MG,SPECIES
2445771.0,Uroplatus sikorae,-18.927112,48.41744,2025,MG,SPECIES
2448888.0,Calumma crypticum,-21.247255,47.400963,2025,MG,SPECIES
2465136.0,Acrantophis dumerili,-21.852726,46.844533,2025,MG,SPECIES
2448888.0,Calumma crypticum,-21.247174,47.40143,2025,MG,SPECIES
2423393.0,Boophis madagascariensis,-21.247349,47.40197,2025,MG,SPECIES
7642610.0,Danaus chrysippus,-21.852977,46.841478,2025,MG,SPECIES
2447447.0,Phelsuma lineata,-18.935779,48.418808,2025,MG,SUBSPECIES
1416156.0,Parectatosoma echinus,-21.247606,47.402479,2025,MG,SPECIES
8394665.0,Tophoderes frenatus,-18.940846,48.417792,2025,MG,SPECIES
